File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
16368896_0006 536.5753318427737 53.15170348203622 194.60450048233642 190.8333831874776 53697.7528567 1595.6850844567869 -5.2932256242970395 1600.978310081084
16368896_0006 536.6121532097179 53.14713912076663 194.60450048233642 190.8333831874776 53697.7528798 1595.6850844567869 -5.2932256242970395 1600.978310081084
16368896_0007 193.00439622253492 63.41353257666506 193.07713064471972 63.35972425885294 53697.7531947 1075.695323913398 12.556239328595534 1063.1390845848025
16368896_0007 192.8303422973999 63.43745769232507 192.99463214628483 63.3605307974202 53697.7532178 1043.2377273943005 -8.412155989103605 1051.6498833834041
16368896_0008 402.06784385616277 53.93804051721006 192.99463214628483 63.3605307974202 53697.7535141 1043.2377273943005 -8.412155989103605 1051.6498833834041
16368896_0008 402.2082913070317 53.917120334283375 192.99463214628483 63.3605307974202 53697.7535372 1043.2377273943005 -8.412155989103605 1051.6498833834041
16368896_0009 66.76558860678162 64.03677906044557 67.08399777132892 63.876129993217425 53697.7538521 1089.2025740258066 11.630477713851905 1077.5720963119547
16368896_0009 66.67655046734252 64.02717233223704 67.03369019844587 63.87791348674488 53697.7538753 1068.0283319067985 -12.838442652702799 1080.8667745595012
16408064_0000 467.9154467707231 118.65674835061465 67.03369019844587 63.87791348674488 53703.9882331 1068.0283319067985 -12.838442652702799 1080.8667745595012
16408064_0000 467.9154467707231 118.65674835061465 67.03369019844587 63.87791348674488 53703.9882561 1068.0283319067985 -12.838442652702799 1080.8667745595012
16408064_0001 129.97815894677316 126.90078459143224 129.83314588797455 127.03493187877571 53703.9885943 1062.2687053889144 15.825691808913266 1046.4430135800012
16408064_0001 129.82536076117574 126.93510496905719 129.69862410256493 127.03727334195436 53703.9886173 1044.3798360859694 -5.847070765057165 1050.2269068510266
16408064_0002 401.74541535088275 182.2965732229019 129.69862410256493 127.03727334195436 53703.9889276 1044.3798360859694 -5.847070765057165 1050.2269068510266
16408064_0002 401.8229128122735 182.35060197897886 129.69862410256493 127.03727334195436 53703.9889506 1044.3798360859694 -5.847070765057165 1050.2269068510266
16408064_0003 67.55588643441405 189.62988032006226 67.17971074009388 189.88187052258266 53703.9892701 1085.7579709793806 11.724039682587517 1074.033931296793
