File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
37994496_0009 66.7877851129273 64.27255865305268 66.65325921883195 63.927714632789865 55105.9532563 18035.311629831416 157.49734274079367 17877.814287090623
38051840_0000 459.4778292754856 125.97624733545541 66.65325921883195 63.927714632789865 55112.3473817 18035.311629831416 157.49734274079367 17877.814287090623
38051840_0001 129.90768489854634 127.17047883387033 130.09287168297206 126.77079736166623 55112.347627 17739.625412225098 190.87949663021757 17548.745915594878
38051840_0002 399.2298210352691 185.02950800203857 130.09287168297206 126.77079736166623 55112.3478447 17739.625412225098 190.87949663021757 17548.745915594878
38051840_0003 67.4043048223906 190.01478969798316 67.33039866060892 189.64281222862402 55112.3480715 17087.913682259976 161.7596609252448 16926.154021334733
38051840_0004 515.0795122752796 202.35960870763395 67.33039866060892 189.64281222862402 55112.3483169 17087.913682259976 161.7596609252448 16926.154021334733
38051840_0005 193.2313420615815 189.8583842987625 193.10427328863972 189.6445005165078 55112.3485344 17696.667041909684 130.2890021828529 17566.37803972683
38051840_0006 513.6314883941313 70.45067432293393 193.10427328863972 189.6445005165078 55112.3487751 17696.667041909684 130.2890021828529 17566.37803972683
38051840_0007 193.06632090735016 64.04614163293326 193.03376067701564 63.62002410297769 55112.3489974 17694.576044413534 279.7651983502079 17414.810846063327
38051840_0008 399.0530837386169 56.578065212347 193.03376067701564 63.62002410297769 55112.3491825 17694.576044413534 279.7651983502079 17414.810846063327
38051840_0009 66.81992551322556 64.4534146547026 67.06977614912185 63.94512330678302 55112.3494001 18764.76177365685 103.90538895441462 18660.856384702434
38067200_0000 459.3804322830078 126.04811654175143 67.06977614912185 63.94512330678302 55125.9750667 18764.76177365685 103.90538895441462 18660.856384702434
38067200_0001 129.56506650754292 127.07681403135285 129.92509175258556 127.00858372986117 55125.975312 18105.672094568698 176.45550167617537 17929.21659289252
38067200_0002 398.9313091494691 184.84236366472015 129.92509175258556 127.00858372986117 55125.9755251 18105.672094568698 176.45550167617537 17929.21659289252
38067200_0003 67.19019313818222 190.03484963937134 67.19217078242967 189.9064787265513 55125.9757473 18253.530459708698 165.69836047353937 18087.83209923516
38067200_0004 515.042245662648 202.31059047846026 67.19217078242967 189.9064787265513 55125.9759881 18253.530459708698 165.69836047353937 18087.83209923516
38067200_0005 192.54875651489897 189.93237262380828 192.99508510757676 189.87829033891416 55125.9762103 18154.89588986239 196.47560544428976 17958.420284418098
38067200_0006 513.6841059353299 70.29891544390216 192.99508510757676 189.87829033891416 55125.9764463 18154.89588986239 196.47560544428976 17958.420284418098
38067200_0007 192.73790861048371 63.90769021286344 192.90354068196612 63.920378030978824 55125.9766639 18101.673443712825 266.9672196610158 17834.70622405181
38067200_0008 398.9088781364017 56.456948688312124 192.90354068196612 63.920378030978824 55125.9768537 18101.673443712825 266.9672196610158 17834.70622405181
38067200_0009 66.81849408912717 64.04129791751764 67.03037070424976 64.15079592559941 55125.9770713 18229.50589843438 251.33508259831413 17978.170815836067
38091008_0000 459.3873363411676 125.95227705653713 67.03037070424976 64.15079592559941 55141.4049465 18229.50589843438 251.33508259831413 17978.170815836067
38091008_0001 129.87085241233584 127.17035081031247 130.07117608819343 127.02485856476903 55141.4051919 18475.189340822093 240.13555381805435 18235.05378700404
38091008_0002 398.82485719638225 184.91222560212927 130.07117608819343 127.02485856476903 55141.4054095 18475.189340822093 240.13555381805435 18235.05378700404
38091008_0003 67.47910716052952 189.97101967574346 67.32979588203011 189.89640467844276 55141.4056317 17804.64341967475 197.1953642500015 17607.44805542475
38091008_0004 515.1683163320529 201.93037745310525 67.32979588203011 189.89640467844276 55141.4058771 17804.64341967475 197.1953642500015 17607.44805542475
38091008_0005 192.37570269591558 189.8640925260245 193.06311193649984 189.82114251969503 55141.4060993 18210.33705757557 237.98659450007958 17972.35046307549
38091008_0006 513.595809410641 70.23117665818933 193.06311193649984 189.82114251969503 55141.40634 18210.33705757557 237.98659450007958 17972.35046307549
38091008_0007 192.5425857136559 64.09094456815919 192.9669641082842 63.833799559077185 55141.4065669 17753.472860897273 222.20001023351884 17531.272850663754
38091008_0008 398.5789930322646 56.40377400447659 192.9669641082842 63.833799559077185 55141.4067475 17753.472860897273 222.20001023351884 17531.272850663754
38091008_0009 67.18224084068004 64.18304119132311 67.05961034633425 64.08461784392955 55141.4069696 18617.22249819647 238.09065935564172 18379.131838840825
38157056_0000 459.31058717927914 125.99442741421397 67.05961034633425 64.08461784392955 55155.0722604 18617.22249819647 238.09065935564172 18379.131838840825
38157056_0001 129.5090855979469 126.85606854820357 129.7704264521861 126.85352377119854 55155.0725059 17458.19997498462 177.08092850210562 17281.119046482516
38157056_0002 398.90077701528196 185.11375352447905 129.7704264521861 126.85352377119854 55155.0727235 17458.19997498462 177.08092850210562 17281.119046482516
38157056_0003 67.08406472622818 189.45280721829315 67.12364563907667 189.5743973726404 55155.0729458 17811.762056154123 155.5958922147816 17656.166163939342
38157056_0004 514.706490133483 201.98419582450308 67.12364563907667 189.5743973726404 55155.0731957 17811.762056154123 155.5958922147816 17656.166163939342
38157056_0005 192.25652347925057 189.57164402200206 192.6979693524463 189.5757021272145 55155.0734132 16956.720242001877 168.76899462844034 16787.951247373436
38157056_0006 513.2285488808001 70.11605668024819 192.6979693524463 189.5757021272145 55155.0736493 16956.720242001877 168.76899462844034 16787.951247373436
38157056_0007 192.23394583687102 63.88691080366321 192.36265892339856 63.62579618140996 55155.0738762 17033.00116736706 159.78667089391266 16873.21449647315
38157056_0008 398.3911700362139 56.07158496788306 192.36265892339856 63.62579618140996 55155.0740614 17033.00116736706 159.78667089391266 16873.21449647315
38157056_0009 66.48174421401134 64.31104414378856 66.40917500836808 63.97889500839811 55155.0742883 18046.29484539041 204.7859727125488 17841.50887267786
38171136_0000 459.216385469455 126.064408295747 66.40917500836808 63.97889500839811 55169.0369513 18046.29484539041 204.7859727125488 17841.50887267786
38171136_0001 129.9304389312368 127.0125993796882 130.16000284762367 127.11258153017089 55169.0371966 18134.91947501355 206.7270064662916 17928.19246854726
38171136_0002 399.4322853874811 184.99907697830008 130.16000284762367 127.11258153017089 55169.0374142 18134.91947501355 206.7270064662916 17928.19246854726
38171136_0003 67.4892763205697 189.8439559411934 67.43337850620632 189.9466758537973 55169.037641 17979.07705381133 114.43772760086027 17864.63932621047
38171136_0004 514.9530922085827 202.17721407765544 67.43337850620632 189.9466758537973 55169.0378817 17979.07705381133 114.43772760086027 17864.63932621047
38171136_0005 193.07409345875354 189.9827167967707 193.0847515867113 189.88136729285918 55169.038104 18328.8015180896 191.53781941651167 18137.263698673087
38171136_0006 513.5791225656462 70.45101604999186 193.0847515867113 189.88136729285918 55169.0383447 18328.8015180896 191.53781941651167 18137.263698673087
38171136_0007 193.0315756554257 63.77453316180082 192.9991134737812 63.91531691739993 55169.0385669 18489.183772147255 301.6836213075184 18187.500150839736
38171136_0008 399.1513239137704 56.39943842429654 192.9991134737812 63.91531691739993 55169.0387567 18489.183772147255 301.6836213075184 18187.500150839736
38171136_0009 66.8695552934628 64.0035738003972 67.1083659540477 64.17832019546248 55169.038979 18237.93640840822 200.34181046268557 18037.594597945532
38402304_0000 459.27648749960537 125.54592260881834 67.1083659540477 64.17832019546248 55183.02206 18237.93640840822 200.34181046268557 18037.594597945532
38402304_0001 130.27770540038378 126.86018410110606 130.02654830160228 126.77353674791839 55183.0223101 17681.223974375756 139.83423126814887 17541.389743107608
38402304_0002 399.03587967931975 184.71358214005818 130.02654830160228 126.77353674791839 55183.0225276 17681.223974375756 139.83423126814887 17541.389743107608
38402304_0003 67.6896302191474 189.4721274528764 67.25249711878753 189.60265040429644 55183.0227545 17412.823187791168 219.75500416135597 17193.06818362981
38402304_0004 515.2962876595136 201.96422803822077 67.25249711878753 189.60265040429644 55183.0230045 17412.823187791168 219.75500416135597 17193.06818362981
38402304_0005 193.03346611054516 189.57107446590493 193.03924484898758 189.58854611352194 55183.0232266 17581.588445747908 221.90868348963667 17359.67976225827
38402304_0006 513.6158380838738 69.8619864281912 193.03924484898758 189.58854611352194 55183.0234674 17581.588445747908 221.90868348963667 17359.67976225827
38402304_0007 192.8877495697149 63.439834361450394 192.89997361833233 63.56649203483625 55183.0236943 17331.380540971215 135.42980390362288 17195.950737067593
38402304_0008 398.69639788152847 55.887830924978985 192.89997361833233 63.56649203483625 55183.0238794 17331.380540971215 135.42980390362288 17195.950737067593
38402304_0009 67.27684014523884 63.989050535828056 66.92786406307273 63.971309358938704 55183.0241063 18348.389531654957 245.03710986455448 18103.3524217904
38418432_0000 459.188446857494 126.00897859742014 66.92786406307273 63.971309358938704 55196.4734069 18348.389531654957 245.03710986455448 18103.3524217904
38418432_0001 129.73561450271944 126.52807233405541 130.00184971950435 126.81926450076064 55196.4736523 17572.200459516924 203.80966474782707 17368.390794769097
38418432_0002 399.0464616443778 184.44777083804786 130.00184971950435 126.81926450076064 55196.4738699 17572.200459516924 203.80966474782707 17368.390794769097
38418432_0003 67.15339952218507 189.52981797366584 67.26544539655532 189.549390201457 55196.4740967 17523.614672734373 119.50426022936162 17404.11041250501
38418432_0004 514.9052681895031 201.71576316331533 67.26544539655532 189.549390201457 55196.4743421 17523.614672734373 119.50426022936162 17404.11041250501
38418432_0005 192.9857083097545 189.67740561960534 193.05716980228553 189.49144460889443 55196.4745689 17690.163783816497 165.09878112060616 17525.06500269589
38418432_0006 513.5074886091367 70.36900135922318 193.05716980228553 189.49144460889443 55196.4748051 17690.163783816497 165.09878112060616 17525.06500269589
38418432_0007 192.74785851567586 63.63364563278111 192.98227093172366 63.54554031730183 55196.4750272 17534.69483627959 227.31207524532374 17307.382761034263
38418432_0008 398.7908519476222 56.27920809326545 192.98227093172366 63.54554031730183 55196.4752124 17534.69483627959 227.31207524532374 17307.382761034263
38418432_0009 66.73279468543372 63.918865277204105 67.0029613238569 63.953726210367854 55196.4754346 18641.98853192996 192.2884507302013 18449.70008119976
38686208_0000 459.1350048458524 125.96307693193168 67.0029613238569 63.953726210367854 55211.9777133 18641.98853192996 192.2884507302013 18449.70008119976
38686208_0001 129.37022386079303 127.1165527413815 129.75849499559664 127.15529092145509 55211.9779632 17416.103716828286 146.06880473011967 17270.034912098166
38686208_0002 398.92444831109395 184.93291699571796 129.75849499559664 127.15529092145509 55211.9781808 17416.103716828286 146.06880473011967 17270.034912098166
38686208_0003 66.70961529557306 190.02621902745608 67.17463601221466 190.05309109216353 55211.9784077 18642.968879269647 141.65619230513985 18501.312686964506
38686208_0004 514.7179088930411 202.15309779275452 67.17463601221466 190.05309109216353 55211.9786531 18642.968879269647 141.65619230513985 18501.312686964506
38686208_0005 192.77475755321626 190.02270394215236 192.85359436264577 189.98489315891922 55211.9788799 18115.95685342517 269.18215147674226 17846.774701948427
38686208_0006 513.3306187265441 70.26329777864775 192.85359436264577 189.98489315891922 55211.9791207 18115.95685342517 269.18215147674226 17846.774701948427
38686208_0007 192.69049975429874 63.909945688001784 192.64126336951784 64.03458705231635 55211.9793429 17961.8782805557 226.05836770352198 17735.819912852177
38686208_0008 398.9180962062931 56.45216670216146 192.64126336951784 64.03458705231635 55211.979528 17961.8782805557 226.05836770352198 17735.819912852177
38686208_0009 66.24265800393513 64.1459742622376 66.77537927016523 64.46003260226917 55211.9797595 17469.94666709035 219.08116153811164 17250.86550555224
38705152_0000 459.19457785484224 125.83298166483057 66.77537927016523 64.46003260226917 55225.5210295 17469.94666709035 219.08116153811164 17250.86550555224
38705152_0001 130.14469552655618 126.85788749214214 130.12197117847074 127.0577224047345 55225.5212795 18452.424684459198 306.01456260838825 18146.41012185081
38705152_0002 399.3596143047973 184.4875930321657 130.12197117847074 127.0577224047345 55225.5214971 18452.424684459198 306.01456260838825 18146.41012185081
38705152_0003 67.00863966937705 189.33303626234357 67.4792752163896 189.91866400376307 55225.5217239 17775.305585425176 266.9524941306458 17508.35309129453
38705152_0004 514.7730780650498 201.56096751102606 67.4792752163896 189.91866400376307 55225.5219739 17775.305585425176 266.9524941306458 17508.35309129453
38705152_0005 193.1607860085023 189.62129447990634 193.10060294487135 189.84235041996948 55225.5222008 18396.484665211297 289.9116948983262 18106.572970312973
38705152_0006 513.4330042114171 70.2604371008319 193.10060294487135 189.84235041996948 55225.5224369 18396.484665211297 289.9116948983262 18106.572970312973
38705152_0007 193.12712315834176 63.49800750852407 193.0256401396127 63.86679522776297 55225.5226637 18191.539319617623 211.80321824125812 17979.736101376366
38705152_0008 399.33197972490524 56.478243212577766 193.0256401396127 63.86679522776297 55225.5228582 18191.539319617623 211.80321824125812 17979.736101376366
38705152_0009 66.52703897486666 64.27874467474446 67.13233001633776 64.15283283857731 55225.5230757 18694.920193497717 218.04776082179336 18476.872432675926
38817280_0000 459.13655468682083 125.73070704478268 67.13233001633776 64.15283283857731 55239.4700575 18694.920193497717 218.04776082179336 18476.872432675926
38817280_0001 130.09579772994192 126.5173788213651 130.04914794041403 126.85842131074074 55239.4703028 18108.09215812714 233.70108839221535 17874.391069734924
38817280_0002 399.2015288599765 184.4996179945615 130.04914794041403 126.85842131074074 55239.4705251 18108.09215812714 233.70108839221535 17874.391069734924
38817280_0003 67.35706699967358 189.22605955158252 67.34285984018393 189.61088403583358 55239.4707519 17220.616834368142 164.86348880409193 17055.75334556405
38817280_0004 515.0025468195673 201.7532491520883 67.34285984018393 189.61088403583358 55239.4709973 17220.616834368142 164.86348880409193 17055.75334556405
38817280_0005 193.26658096678506 189.43739329141852 193.09894739796974 189.5552939347658 55239.4712243 17774.135972109725 249.2784187912697 17524.857553318456
38817280_0006 513.4901104912267 69.78337630676472 193.09894739796974 189.5552939347658 55239.4714649 17774.135972109725 249.2784187912697 17524.857553318456
38817280_0007 193.0412153516296 63.42279426356765 193.03098367950327 63.47174441605074 55239.4716917 17751.345661416963 224.4599564303756 17526.885704986587
38817280_0008 399.12737648095083 56.01604625983132 193.03098367950327 63.47174441605074 55239.4718817 17751.345661416963 224.4599564303756 17526.885704986587
38817280_0009 66.83781418101293 63.89671403443889 67.02162990977949 63.93537238122689 55239.4721084 18622.091626774887 197.42568155589987 18424.66594521899
38924288_0000 459.09695611221724 125.74862094207995 67.02162990977949 63.93537238122689 55253.5097867 18622.091626774887 197.42568155589987 18424.66594521899
38924288_0001 130.00970698039737 126.68747780607738 130.06006199869913 126.89132150019017 55253.5100368 18211.165664355194 193.97427903953866 18017.191385315655
38924288_0002 399.1347378715871 184.46324628118552 130.06006199869913 126.89132150019017 55253.5102543 18211.165664355194 193.97427903953866 18017.191385315655
38924288_0003 67.83228059511151 189.3193510700009 67.67916499294077 189.7350188355451 55253.5104765 17101.043433094652 237.12239347496 16863.92103961969
38924288_0004 515.4484033655696 202.00684226949227 67.67916499294077 189.7350188355451 55253.5107265 17101.043433094652 237.12239347496 16863.92103961969
38924288_0005 193.05210382084212 189.30669602668263 193.17221059147462 189.6814455414028 55253.5109487 17517.571293813722 196.8718734573356 17320.699420356388
38924288_0006 514.0659679023815 69.88572915052319 193.17221059147462 189.6814455414028 55253.5111895 17517.571293813722 196.8718734573356 17320.699420356388
38924288_0007 192.9508391408581 63.36011909083868 193.11562764681372 63.655163985830214 55253.5114163 17796.217011366665 238.48380739482923 17557.733203971835
38924288_0008 399.11953622684007 56.01593413243519 193.11562764681372 63.655163985830214 55253.5116061 17796.217011366665 238.48380739482923 17557.733203971835
38924288_0009 67.44728609259856 63.78714823930447 67.20958033014905 64.0557265250149 55253.5118285 18548.468907419003 150.59244513404036 18397.876462284963
39098624_0000 459.09569246227034 125.55449080508122 67.20958033014905 64.0557265250149 55267.6962081 18548.468907419003 150.59244513404036 18397.876462284963
39098624_0001 129.78896616645483 126.83428885587323 129.62957755179522 127.0822381846057 55267.6964581 17632.481709918808 143.67727165051923 17488.80443826829
39098624_0002 399.24028913938776 184.84252120830993 129.62957755179522 127.0822381846057 55267.6966757 17632.481709918808 143.67727165051923 17488.80443826829
39098624_0003 67.09559904694281 189.24706467145526 67.10437958816932 189.83367275437 55267.6968978 18181.78955504656 174.34117587307577 18007.448379173482
39098624_0004 515.2055032569674 201.95324454293763 67.10437958816932 189.83367275437 55267.6971479 18181.78955504656 174.34117587307577 18007.448379173482
39098624_0005 192.87526093526736 189.40284128207946 192.74303894923327 189.8967640066061 55267.6973747 17594.69722087735 222.33943500556614 17372.357785871784
39098624_0006 513.034417167558 70.99860114457024 192.74303894923327 189.8967640066061 55267.6976154 17594.69722087735 222.33943500556614 17372.357785871784
39098624_0007 192.43292612207682 64.12383463207439 192.5033014757769 63.94553319888472 55267.6978377 17678.442044030984 187.65587164046107 17490.786172390523
39098624_0008 398.93069487647193 56.43274088344368 192.5033014757769 63.94553319888472 55267.6980274 17678.442044030984 187.65587164046107 17490.786172390523
39098624_0009 66.58298286430396 64.14246343221129 66.68340172466151 64.18276901061687 55267.6982497 17749.743799255775 181.3173037697812 17568.426495485994
39119616_0000 459.4497484549133 125.6785174965328 66.68340172466151 64.18276901061687 55281.1191227 17749.743799255775 181.3173037697812 17568.426495485994
39119616_0001 130.73648827781997 126.74544327362578 130.25642485552856 126.97840652823685 55281.1193726 17945.780432384374 252.516878121758 17693.263554262616
39119616_0002 399.6919679191895 184.62384895873387 130.25642485552856 126.97840652823685 55281.1195902 17945.780432384374 252.516878121758 17693.263554262616
39119616_0003 67.82965740959075 189.69411092357848 67.97825480490062 189.77118807425728 55281.119817 17763.92968200878 177.76167942933085 17586.16800257945
39119616_0004 515.4757186203705 202.13465833566315 67.97825480490062 189.77118807425728 55281.1200625 17763.92968200878 177.76167942933085 17586.16800257945
39119616_0005 193.58447888415776 189.4734693678423 193.34356318136057 189.73513730309134 55281.1202893 17210.550449304086 249.71810055670556 16960.83234874738
39119616_0006 513.9602074274468 70.17267919350667 193.34356318136057 189.73513730309134 55281.12053 17210.550449304086 249.71810055670556 16960.83234874738
39119616_0007 193.46357727346518 63.531234091976756 193.21876164351795 63.7125309330963 55281.1207522 17540.558656214103 273.66289954087466 17266.895756673228
39119616_0008 399.5139075484447 56.131245830971785 193.21876164351795 63.7125309330963 55281.1209374 17540.558656214103 273.66289954087466 17266.895756673228
39119616_0009 67.38090479276552 63.86433166518448 67.2542446137899 64.0376434092353 55281.1211643 18376.55951614584 211.8952937551467 18164.664222390693
39140608_0000 459.2997880372929 125.68884145242203 67.2542446137899 64.0376434092353 55295.3684036 18376.55951614584 211.8952937551467 18164.664222390693
39140608_0001 130.07121716509235 126.77023773454039 129.6687401986241 127.01089413202439 55295.3686491 17732.376098416662 208.91765108335161 17523.45844733331
39140608_0002 399.55180303535894 184.71014788267337 129.6687401986241 127.01089413202439 55295.3688666 17732.376098416662 208.91765108335161 17523.45844733331
39140608_0003 67.13641061404243 189.7133733582358 67.18139254983979 189.84425597577314 55295.3690889 18072.03856051429 146.96607561098776 17925.072484903303
39140608_0004 515.0635841634429 201.87092683285564 67.18139254983979 189.84425597577314 55295.3693388 18072.03856051429 146.96607561098776 17925.072484903303
39140608_0005 193.46308332569754 189.81494290290317 192.91720841549366 189.84590267952237 55295.369561 17732.610298613858 182.3250777112906 17550.285220902566
39140608_0006 513.6408573365482 70.42470301309389 192.91720841549366 189.84590267952237 55295.3698018 17732.610298613858 182.3250777112906 17550.285220902566
39140608_0007 193.36801111247607 63.634214265891615 192.72224505489018 63.887569517235015 55295.3700241 17593.693302691725 206.13873790993676 17387.55456478179
39140608_0008 399.286982511654 56.53859171599028 192.72224505489018 63.887569517235015 55295.3702093 17593.693302691725 206.13873790993676 17387.55456478179
39140608_0009 66.82993764269192 64.1522839693431 66.8272383736828 64.0906120322935 55295.3704315 18142.699837015352 176.94121408116192 17965.75862293419
39212032_0000 459.2311494926455 125.87458631560963 66.8272383736828 64.0906120322935 55309.1281118 18142.699837015352 176.94121408116192 17965.75862293419
39212032_0001 130.2958948273117 126.96013844537794 129.95659718531394 127.1758798621497 55309.1283618 17548.698031139655 205.68141990354206 17343.01661123611
39212032_0002 399.1839200179243 184.86728039808398 129.95659718531394 127.1758798621497 55309.1285795 17548.698031139655 205.68141990354206 17343.01661123611
39212032_0003 67.61576416158177 190.10772057068186 67.27357997947902 190.06845802214727 55309.1288064 18109.426136026752 257.3400896283962 17852.086046398355
39212032_0004 515.4820137404874 202.47619734233004 67.27357997947902 190.06845802214727 55309.1290517 18109.426136026752 257.3400896283962 17852.086046398355
39212032_0005 193.30464081610737 190.0093446532661 193.07037496595495 190.0268371213996 55309.129274 18727.966219010683 242.9746628269512 18484.991556183733
39212032_0006 514.0131641437004 70.38109419437433 193.07037496595495 190.0268371213996 55309.1295193 18727.966219010683 242.9746628269512 18484.991556183733
39212032_0007 193.0316292863133 63.60389799039238 192.97614546977016 64.02862385958478 55309.1297462 18419.75139315921 293.96595853888687 18125.785434620324
39212032_0008 399.042663856668 56.54023561173349 192.97614546977016 64.02862385958478 55309.1299267 18419.75139315921 293.96595853888687 18125.785434620324
39212032_0009 67.44132606434628 64.04161220653098 67.08236897835108 64.51219960553148 55309.1301536 18002.175628404097 289.14289668156994 17713.032731722527
39226368_0000 459.6135267870572 125.79112538068658 67.08236897835108 64.51219960553148 55323.5284883 18002.175628404097 289.14289668156994 17713.032731722527
39226368_0001 129.85342396349566 127.29271678218478 129.89557310020552 126.87653122609171 55323.5287336 17615.78568694944 163.27584085523438 17452.509846094206
39226368_0002 399.3501889989663 184.88618059009806 129.89557310020552 126.87653122609171 55323.5289513 17615.78568694944 163.27584085523438 17452.509846094206
39226368_0003 67.88857314262809 189.74651177578315 67.20468643496598 189.67845475476705 55323.5291735 17604.63461485011 205.76675539818893 17398.867859451922
39226368_0004 515.5421632757057 202.4369079845438 67.20468643496598 189.67845475476705 55323.5294234 17604.63461485011 205.76675539818893 17398.867859451922
39226368_0005 192.91667920216875 189.7714722119789 192.98252200505195 189.52126853629417 55323.5296456 17385.602343330913 141.87591840858477 17243.72642492233
39226368_0006 513.8979676192666 70.03033619636882 192.98252200505195 189.52126853629417 55323.5298818 17385.602343330913 141.87591840858477 17243.72642492233
39226368_0007 192.95814572151227 63.57112545154017 192.8166702937992 63.44997897377509 55323.5301039 17285.766811521367 139.93776828933073 17145.829043232035
39226368_0008 398.833437227609 56.083125410390494 192.8166702937992 63.44997897377509 55323.5302937 17285.766811521367 139.93776828933073 17145.829043232035
39226368_0009 67.08809724383384 64.27510781366853 66.845865562334 63.94357862026311 55323.5305206 18161.00743726791 156.92286391199397 18004.084573355914
39346176_0000 459.50681279549485 125.74735061522551 66.845865562334 63.94357862026311 55337.0800097 18161.00743726791 156.92286391199397 18004.084573355914
39346176_0001 129.9960110939996 127.19250913477592 129.71989393716066 127.10876266766343 55337.0802504 17503.471358568044 195.7029331365866 17307.768425431455
39346176_0002 399.3171478426238 185.0341613535556 129.71989393716066 127.10876266766343 55337.080468 17503.471358568044 195.7029331365866 17307.768425431455
39346176_0003 67.69317459326078 189.93965838000602 67.15601448131196 190.02890140888658 55337.0806903 18646.89898473357 238.27393554029422 18408.625049193273
39346176_0004 515.22690097092 202.2755467458248 67.15601448131196 190.02890140888658 55337.0809356 18646.89898473357 238.27393554029422 18408.625049193273
39346176_0005 192.65914607762573 189.97377294676502 192.83016438855287 189.99439439747806 55337.0811578 18085.498596699457 169.14089813994283 17916.357698559514
39346176_0006 513.5797821450578 70.42147026336141 192.83016438855287 189.99439439747806 55337.0813939 18085.498596699457 169.14089813994283 17916.357698559514
39346176_0007 192.7095212394952 63.98095051884262 192.60931986186853 64.02238196766795 55337.0816161 17984.460770567144 190.4999090598633 17793.96086150728
39346176_0008 399.14222235259234 56.489752749441756 192.60931986186853 64.02238196766795 55337.081806 17984.460770567144 190.4999090598633 17793.96086150728
39346176_0009 67.34985766502153 64.35886334424353 66.82883928572896 64.40462897953783 55337.0820236 17518.39792889062 189.1247720851332 17329.273156805488
39363584_0000 459.54216865298895 125.8277554320019 66.82883928572896 64.40462897953783 55352.4614655 17518.39792889062 189.1247720851332 17329.273156805488
39363584_0001 130.02889975056408 126.85584480418771 129.801981480999 126.89882969479076 55352.4617109 17577.197333419626 239.15762538664254 17338.039708032982
39363584_0002 399.4334996038643 184.72457067369822 129.801981480999 126.89882969479076 55352.4619284 17577.197333419626 239.15762538664254 17338.039708032982
39363584_0003 67.45933536168437 189.71908555981372 67.15119425966078 189.7317521770247 55352.4621506 17806.688028519224 186.14505070899173 17620.542977810233
39363584_0004 515.1770386630047 201.87844275855855 67.15119425966078 189.7317521770247 55352.462396 17806.688028519224 186.14505070899173 17620.542977810233
39363584_0005 193.0075025985369 189.46573049600033 192.9100334052707 189.64141673389335 55352.4626182 17336.05470404296 199.58906606513273 17136.465637977828
39363584_0006 513.5957448722769 69.90978187909367 192.9100334052707 189.64141673389335 55352.4628543 17336.05470404296 199.58906606513273 17136.465637977828
39363584_0007 192.89149699808146 63.509723332759165 192.74194306191455 63.60147596485175 55352.4630766 16904.64393022368 249.48903632011897 16655.15489390356
39363584_0008 399.064557331122 56.077722530863504 192.74194306191455 63.60147596485175 55352.4632616 16904.64393022368 249.48903632011897 16655.15489390356
39363584_0009 67.07145670607296 63.95080032653853 66.8368940645095 63.96354618421667 55352.4634839 18408.815458642974 191.63580907893288 18217.17964956404
39422976_0000 459.65756879908895 125.75261269837608 66.8368940645095 63.96354618421667 55363.9387129 18408.815458642974 191.63580907893288 18217.17964956404
39422976_0001 129.95182639082657 126.82884020654528 129.80871925802563 126.85894180735681 55363.9389581 17354.769463590248 195.22633459248445 17159.543128997764
39422976_0002 399.48901265532857 185.18619970335934 129.80871925802563 126.85894180735681 55363.939171 17354.769463590248 195.22633459248445 17159.543128997764
39422976_0003 67.62278509822548 189.81939811906946 67.14373681727353 189.68137267698157 55363.9393933 17985.07980554035 204.02077151086644 17781.059034029484
39422976_0004 515.3045169215551 202.4670384269375 67.14373681727353 189.68137267698157 55363.9396386 17985.07980554035 204.02077151086644 17781.059034029484
39422976_0005 193.32944604604273 189.58140507349816 192.88461277099566 189.6075128982845 55363.9398562 17283.01484294301 264.7864386939129 17018.228404249094
39422976_0006 513.7668321644651 70.33638224816659 192.88461277099566 189.6075128982845 55363.940097 17283.01484294301 264.7864386939129 17018.228404249094
39422976_0007 193.04399169658348 63.55737932448703 192.62612006942786 63.62639745091516 55363.9403147 16976.343063698485 213.86050018007367 16762.48256351841
39422976_0008 399.23838932811077 56.12223693702626 192.62612006942786 63.62639745091516 55363.9404998 16976.343063698485 213.86050018007367 16762.48256351841
39422976_0009 67.03673770270379 64.05663701729365 66.756899985635 63.97416128619821 55363.9407174 18099.141481967647 180.30888687527354 17918.83259509237
39448576_0000 459.60602947129837 125.89689077563668 66.756899985635 63.97416128619821 55380.5200969 18099.141481967647 180.30888687527354 17918.83259509237
39448576_0001 129.61829282775756 127.14068025020711 129.81014874479507 126.91108413411298 55380.5203469 17551.664471314783 225.54692767476712 17326.117543640015
39448576_0002 399.2289887756524 184.88887459432084 129.81014874479507 126.91108413411298 55380.5205598 17551.664471314783 225.54692767476712 17326.117543640015
39448576_0003 67.17274428741639 190.08468781923855 67.15747198258703 189.77602154461638 55380.5207867 17970.92866287024 170.2335261727985 17800.695136697443
39448576_0004 514.9982986945006 202.36599579781532 67.15747198258703 189.77602154461638 55380.5210274 17970.92866287024 170.2335261727985 17800.695136697443
39448576_0005 192.9035730873697 190.11811219067042 192.88792437900386 189.79321439847735 55380.5212543 17518.334206250358 157.2598134983549 17361.074392752
39448576_0006 513.6588501001461 70.10984982058818 192.88792437900386 189.79321439847735 55380.5214903 17518.334206250358 157.2598134983549 17361.074392752
39448576_0007 192.89414674483092 63.68283025133093 192.75219939973823 63.823240351688774 55380.5217126 17315.72708130392 228.20964275177636 17087.517438552146
