AOR Filepath,Target Coordinates
/data1/phot_cal/spitzer/michaela/r40634112,02 40 12.4221262303 -09 27 10.336039665
/data1/phot_cal/spitzer/michaela/r40634368,00 34 27.1714463119 -06 30 14.052663219
/data1/phot_cal/spitzer/michaela/r40634624,09 14 53.6487330196 +04 26 34.209477097
/data1/phot_cal/spitzer/michaela/r40634880,20 13 59.8455148268 -00 52 00.771665295
/data1/phot_cal/spitzer/michaela/r40635136,07 05 42.2436911746 +27 28 14.991018037
/data1/phot_cal/spitzer/michaela/r40635392,18 15 32.4634579930 +45 12 33.540002210
/data1/phot_cal/spitzer/michaela/r40635648,10 28 55.5513010331 +00 50 27.601817738
/data1/phot_cal/spitzer/michaela/r40635904,09 01 17.46988 +15 15 56.7433
/data1/phot_cal/spitzer/michaela/r40636160,14 47 16.1011585493 +02 42 11.614681602
/data1/phot_cal/spitzer/michaela/r40636416,19 06 52.4643138830 -37 48 38.372801262
/data1/phot_cal/spitzer/michaela/r40636672,11 41 19.7915798610 -43 05 44.392021046
/data1/phot_cal/spitzer/michaela/r40636928,06 24 13.8422275462 -60 16 52.761283140
/data1/phot_cal/spitzer/michaela/r40637184,23 57 19.9059187242 -62 57 23.746643231
/data1/phot_cal/spitzer/michaela/r40637440,19 29 42.3595303157 +51 43 47.206977747
/data1/phot_cal/spitzer/michaela/r40637696,04 40 33.71305 -41 51 49.5075
/data1/phot_cal/spitzer/michaela/r40637952,04 21 16.6137755141 -87 48 46.606860987
/data1/phot_cal/spitzer/michaela/r40638208,06 26 39.5896073056 -01 30 26.401548399
/data1/phot_cal/spitzer/michaela/r40638464,14 29 18.5642661553 -46 27 49.735036307
/data1/phot_cal/spitzer/michaela/r40638720,09 14 24.6830609365 +52 41 10.906120364
/data1/phot_cal/spitzer/michaela/r40638976,09 14 22.7754519714 +52 41 11.792840757
/data1/phot_cal/spitzer/michaela/r40639232,21 52 10.41792 +05 37 35.8596
/data1/phot_cal/spitzer/michaela/r40639488,12 47 13.6390483688 +11 57 29.109376736
/data1/phot_cal/spitzer/michaela/r40639744,13 45 43.7754528655 +14 53 29.473195472
/data1/phot_cal/spitzer/michaela/r40640000,21 14 28.8126907809 +10 00 25.101977798
/data1/phot_cal/spitzer/michaela/r40640256,06 51 32.3937550800 +47 22 04.149953902
/data1/phot_cal/spitzer/michaela/r40640512,12 37 42.1634721166 -48 32 28.709954610
/data1/phot_cal/spitzer/michaela/r40640768,09 26 44.0896221929 -64 55 46.918132262
/data1/phot_cal/spitzer/michaela/r40641024,21 01 39.1005436585 -32 31 28.121209342
/data1/phot_cal/spitzer/michaela/r40641280,20 03 52.1270833529 +23 20 26.466434692
/data1/phot_cal/spitzer/michaela/r40641536,03 47 23.3412010775 -01 58 19.945342289
/data1/phot_cal/spitzer/michaela/r40641792,16 41 36.6994444457 +26 55 00.770978667
/data1/phot_cal/spitzer/michaela/r40642048,04 54 53.0364007563 -58 32 51.550936192
/data1/phot_cal/spitzer/michaela/r40642304,07 17 29.56192 -46 58 45.2751
/data1/phot_cal/spitzer/michaela/r40642560,22 51 53.5351541240 +31 45 15.195567260
/data1/phot_cal/spitzer/michaela/r40642816,04 40 17.72 -58 56 39.5
/data1/phot_cal/spitzer/michaela/r40643072,12 45 14.4131381969 -57 21 28.803844183
/data1/phot_cal/spitzer/michaela/r40643328,07 01 13.7244998356 -25 56 55.467043102
/data1/phot_cal/spitzer/michaela/r40643584,19 12 47.1995537052 +64 10 37.174783880
/data1/phot_cal/spitzer/michaela/r40643840,00 24 44.8138000608 -51 02 37.913048066
/data1/phot_cal/spitzer/michaela/r40644096,14 32 20.2300542061 +26 40 38.086531489
/data1/phot_cal/spitzer/michaela/r40644352,11 02 24.4533084121 -26 49 53.422285091
/data1/phot_cal/spitzer/michaela/r40644608,23 03 04.9774272436 +20 55 06.862793297
/data1/phot_cal/spitzer/michaela/r40644864,18 33 17.7601166587 +22 18 51.312059521
/data1/phot_cal/spitzer/michaela/r40645120,19 59 47.2802830338 -09 57 29.634435094
/data1/phot_cal/spitzer/michaela/r40645376,01 33 15.8094097330 -24 10 40.655632552
/data1/phot_cal/spitzer/michaela/r40645632,21 33 33.9749932664 -49 00 32.403471949
/data1/phot_cal/spitzer/michaela/r40645888,02 44 00.94729 -06 00 33.6358
/data1/phot_cal/spitzer/michaela/r40646144,18 33 14.5848881018 +40 09 34.686049558
/data1/phot_cal/spitzer/michaela/r40646400,17 26 04.8370194390 +58 39 06.831346171
/data1/phot_cal/spitzer/michaela/r40646656,23 53 50.1130397760 -75 37 57.119076003
/data1/phot_cal/spitzer/michaela/r40646912,23 32 46.80410 -16 45 07.2407
/data1/phot_cal/spitzer/michaela/r40647168,18 02 30.8624729311 +26 18 46.803383047
/data1/phot_cal/spitzer/michaela/r40647424,21 27 01.3179066605 -44 48 30.987301614
/data1/phot_cal/spitzer/michaela/r40647680,23 53 20.8446210730 -24 13 45.312230568
/data1/phot_cal/spitzer/michaela/r40647936,11 11 33.1730409451 -14 59 28.890143448
/data1/phot_cal/spitzer/michaela/r40648192,05 09 41.9648107640 +15 35 49.905106197
/data1/phot_cal/spitzer/michaela/r40648448,20 17 31.3282807419 +66 51 13.281593047
/data1/phot_cal/spitzer/michaela/r40648704,09 18 58.8570535656 +17 42 18.952268371
/data1/phot_cal/spitzer/michaela/r40648960,18 33 05.0804942440 -54 15 47.484341112
/data1/phot_cal/spitzer/michaela/r40649216,17 32 16.0436879147 +55 10 22.474583018
/data1/phot_cal/spitzer/michaela/r40649472,09 14 20.5373862843 +61 25 23.953809117
/data1/phot_cal/spitzer/michaela/r40649728,07 29 01.7687016962 +31 59 37.837444412
/data1/phot_cal/spitzer/michaela/r40649984,22 40 58.7011906766 -46 12 07.177800082
/data1/phot_cal/spitzer/michaela/r40650240,00 24 25.9334653838 -27 01 36.382597522
/data1/phot_cal/spitzer/michaela/r40650496,21 26 58.4529603044 -56 07 30.948577890
/data1/phot_cal/spitzer/michaela/r40650752,13 23 43.0617397733 +42 08 47.584748018
/data1/phot_cal/spitzer/michaela/r40651008,02 30 22.9176527294 -51 22 38.506081148
/data1/phot_cal/spitzer/michaela/r40651264,07 17 09.5324685449 +33 05 31.400815511
/data1/phot_cal/spitzer/michaela/r40651520,09 27 56.1787302167 +80 34 48.814990686
/data1/phot_cal/spitzer/michaela/r40651776,01 02 32.2350866427 +71 40 47.334297514
/data1/phot_cal/spitzer/michaela/r40652032,14 37 53.2256259141 -49 25 33.025823191
/data1/phot_cal/spitzer/michaela/r40652288,05 05 30.6561782324 -57 28 21.728931803
/data1/phot_cal/spitzer/michaela/r40652544,08 11 38.6527383055 +32 27 25.780504406
/data1/phot_cal/spitzer/michaela/r40652800,07 28 51.37140 -30 14 48.5428
/data1/phot_cal/spitzer/michaela/r40653056,04 25 19.1197902282 -44 09 39.224831350
/data1/phot_cal/spitzer/michaela/r40653312,09 56 08.6712218178 +62 47 18.467640629
/data1/phot_cal/spitzer/michaela/r40653568,11 25 17.74052 -84 57 16.3442
/data1/phot_cal/spitzer/michaela/r40653824,21 42 40.3606048404 +63 43 16.939700468
/data1/phot_cal/spitzer/michaela/r40654080,13 02 33.4584600184 +32 25 59.709477648
/data1/phot_cal/spitzer/michaela/r40654336,22 37 29.9084142235 +39 22 51.639148332
/data1/phot_cal/spitzer/michaela/r40654592,10 38 54.5340434526 +16 07 38.727516539
/data1/phot_cal/spitzer/michaela/r40654848,02 16 01.7311828422 -36 28 18.476048204
/data1/phot_cal/spitzer/michaela/r40655104,00 07 46.9004138978 -22 30 30.805804687
/data1/phot_cal/spitzer/michaela/r40655360,08 25 51.6054049425 -16 22 47.397127759
/data1/phot_cal/spitzer/michaela/r40655616,07 57 16.29328 +01 07 37.2936
/data1/phot_cal/spitzer/michaela/r40655872,05 09 19.6456259298 +09 49 46.496469787
/data1/phot_cal/spitzer/michaela/r40656128,11 11 10.7008844778 -10 57 03.190884942
/data1/phot_cal/spitzer/michaela/r40656384,11 38 59.7160693077 +42 19 43.702247634
/data1/phot_cal/spitzer/michaela/r40656640,12 12 11.9470526198 +77 36 58.476050921
/data1/phot_cal/spitzer/michaela/r40656896,06 15 34.2651080690 -00 30 43.872371701
/data1/phot_cal/spitzer/michaela/r40657152,06 00 19.52451 -31 01 43.6103
/data1/phot_cal/spitzer/michaela/r40657408,18 12 21.3922359034 -43 26 41.451832986
/data1/phot_cal/spitzer/michaela/r40657664,19 32 14.0023869230 -44 32 46.977505866
/data1/phot_cal/spitzer/michaela/r40657920,17 36 13.3570449253 +71 52 42.083344547
/data1/phot_cal/spitzer/michaela/r40658176,09 16 39.9780593316 +00 43 44.540224860
/data1/phot_cal/spitzer/michaela/r40658432,22 40 43.3844318743 -29 40 28.127690897
/data1/phot_cal/spitzer/michaela/r40658688,12 35 33.5525135106 -34 52 54.906041577
/data1/phot_cal/spitzer/michaela/r40658944,19 50 46.7835255636 -10 45 48.635196383
/data1/phot_cal/spitzer/michaela/r40659200,10 01 40.4149118298 +17 24 32.578710513
/data1/phot_cal/spitzer/michaela/r40659456,19 23 34.0133626629 +33 13 19.074920892
/data1/phot_cal/spitzer/michaela/r40659712,13 57 32.0591733968 +61 29 34.299358045
/data1/phot_cal/spitzer/michaela/r40659968,06 17 37.42425 -24 26 41.0004
/data1/phot_cal/spitzer/michaela/r40660224,06 13 12.5027477683 +10 37 37.713412362
/data1/phot_cal/spitzer/michaela/r40660480,14 42 03.2494619556 +61 15 42.890771163
/data1/phot_cal/spitzer/michaela/r40660736,06 10 34.6152510171 -21 51 52.658021185
/data1/phot_cal/spitzer/michaela/r40660992,11 11 05.1719342387 +30 26 45.664958505
/data1/phot_cal/spitzer/michaela/r40661248,22 31 18.3282619654 -06 33 19.068890370
/data1/phot_cal/spitzer/michaela/r40661504,03 12 46.4369076602 -01 11 45.949836281
/data1/phot_cal/spitzer/michaela/r40661760,00 02 08.73610 -68 16 50.7519
/data1/phot_cal/spitzer/michaela/r40662016,15 45 07.4493001052 +28 28 11.743016199
/data1/phot_cal/spitzer/michaela/r40662272,11 38 47.7844904731 -47 51 04.443455545
/data1/phot_cal/spitzer/michaela/r40662528,16 44 15.0156772038 -38 56 37.088864214
/data1/phot_cal/spitzer/michaela/r40662784,02 05 07.2576681366 +77 16 53.250466362
/data1/phot_cal/spitzer/michaela/r40663040,22 26 34.270 -16 44 29.72
/data1/phot_cal/spitzer/michaela/r40663296,18 38 53.4015065712 -21 03 06.741519593
/data1/phot_cal/spitzer/michaela/r40663552,15 40 28.39103 -18 41 46.2157
/data1/phot_cal/spitzer/michaela/r40663808,21 44 30.1228006899 -60 58 38.894974923
/data1/phot_cal/spitzer/michaela/r40664064,13 02 20.6887178173 -26 47 13.624902276
/data1/phot_cal/spitzer/michaela/r40664320,08 24 35.0145018524 -03 45 04.466166013
/data1/phot_cal/spitzer/michaela/r40664576,17 22 51.2877095327 -02 23 17.439826176
/data1/phot_cal/spitzer/michaela/r40664832,20 02 47.0455912903 +03 19 34.264805769
/data1/phot_cal/spitzer/michaela/r40665088,17 53 29.9358965571 +21 19 31.049944064
/data1/phot_cal/spitzer/michaela/r40665344,14 41 57.5930163023 -37 47 36.588042628
/data1/phot_cal/spitzer/michaela/r40665600,02 15 46.14338 -18 14 17.3626
/data1/phot_cal/spitzer/michaela/r40665856,07 24 34.2541250897 -17 53 31.986758214
/data1/phot_cal/spitzer/michaela/r40666112,11 38 44.90018 +45 06 30.3054
/data1/phot_cal/spitzer/michaela/r40666368,05 00 48.9991346145 -05 45 13.220341956
/data1/phot_cal/spitzer/michaela/r40666624,17 04 27.8432064954 -28 34 57.639798036
/data1/phot_cal/spitzer/michaela/r40666880,20 56 47.3303687041 -26 17 46.969399809
/data1/phot_cal/spitzer/michaela/r40667136,03 14 47.2271488882 +08 58 50.857104978
/data1/phot_cal/spitzer/michaela/r40667392,19 05 20.7732754377 +25 55 14.370345579
/data1/phot_cal/spitzer/michaela/r40667648,17 37 03.6657231894 -44 19 09.168952602
/data1/phot_cal/spitzer/michaela/r40667904,17 36 25.8991699744 +68 20 20.904135942
/data1/phot_cal/spitzer/michaela/r40668160,03 14 44.6243820941 -26 26 46.495342797
/data1/phot_cal/spitzer/michaela/r40668416,16 27 48.1812434563 -08 22 18.345311732
/data1/phot_cal/spitzer/michaela/r40668672,02 15 42.5536389971 +67 40 20.325314610
/data1/phot_cal/spitzer/michaela/r40668928,02 43 20.8851530500 +19 25 45.032570108
/data1/phot_cal/spitzer/michaela/r40669184,12 54 58.5416895952 -44 09 06.912346816
/data1/phot_cal/spitzer/michaela/r40669440,12 48 39.46547 +60 19 11.4227
/data1/phot_cal/spitzer/michaela/r40669696,09 42 14.4165254340 -23 54 56.054079074
/data1/phot_cal/spitzer/michaela/r40669952,17 28 39.9455601300 -46 53 42.693246243
/data1/phot_cal/spitzer/michaela/r40670208,05 47 18.2146572355 -48 31 30.503266825
/data1/phot_cal/spitzer/michaela/r40670464,16 30 18.0582010683 -12 39 45.323235188
/data1/phot_cal/spitzer/michaela/r40670720,20 34 11.6963386151 -13 43 15.930202484
/data1/phot_cal/spitzer/michaela/r40670976,07 03 58.9213019817 -43 36 40.869960689
/data1/phot_cal/spitzer/michaela/r40671232,21 32 33.2617082418 -24 35 25.508034664
/data1/phot_cal/spitzer/michaela/r40671488,18 05 07.5787546501 -03 01 52.753216025
/data1/phot_cal/spitzer/michaela/r40671744,20 51 38.508 -62 25 45.61
/data1/phot_cal/spitzer/michaela/r40672000,19 24 58.2002406780 +11 56 39.882312617
/data1/phot_cal/spitzer/michaela/r40672256,20 51 38.474 -62 25 45.57
/data1/phot_cal/spitzer/michaela/r40672512,12 48 32.30954 -15 43 10.1026
/data1/phot_cal/spitzer/michaela/r40672768,09 18 08.8787315134 -57 46 07.943829413
/data1/phot_cal/spitzer/michaela/r40673024,12 46 32.6991741807 +24 08 42.174278700
/data1/phot_cal/spitzer/michaela/r40673280,15 56 33.3735361896 -14 49 45.972376397
/data1/phot_cal/spitzer/michaela/r40673536,14 46 14.9238330986 +01 53 34.359375768
/data1/phot_cal/spitzer/michaela/r40673792,04 09 35.0398609303 +69 32 29.008792137
/data1/phot_cal/spitzer/michaela/r40674048,21 42 10.1717941354 -41 07 29.983585710
/data1/phot_cal/spitzer/michaela/r40674304,13 06 15.39818 +20 43 45.2749
/data1/phot_cal/spitzer/michaela/r40674560,12 22 07.3388257245 -67 31 19.562943556
/data1/phot_cal/spitzer/michaela/r40674816,22 31 17.4991073359 +50 16 56.972575379
/data1/phot_cal/spitzer/michaela/r40675072,05 22 33.5290089287 +79 13 52.142657543
/data1/phot_cal/spitzer/michaela/r40675328,23 31 52.17898 +19 56 14.1505
/data1/phot_cal/spitzer/michaela/r40675584,11 47 44.3968668170 +00 48 16.404931305
/data1/phot_cal/spitzer/michaela/r40675840,06 38 00.36576 -61 32 00.1941
/data1/phot_cal/spitzer/michaela/r40676096,17 00 09.5284950088 -24 59 20.901435138
/data1/phot_cal/spitzer/michaela/r40676352,08 07 45.8558112053 +21 34 54.532453099
/data1/phot_cal/spitzer/michaela/r40676608,08 10 11.4861256534 +35 27 17.863004036
/data1/phot_cal/spitzer/michaela/r40676864,18 05 37.4544371448 +04 39 25.798102148
/data1/phot_cal/spitzer/michaela/r40677120,01 55 19.63844 -60 18 44.9261
/data1/phot_cal/spitzer/michaela/r40677376,03 55 03.8422277416 +61 10 00.506172305
/data1/phot_cal/spitzer/michaela/r40677632,21 27 40.0571342311 +27 36 30.932065572
/data1/phot_cal/spitzer/michaela/r40677888,23 50 27.8618928401 +30 21 11.729095492
/data1/phot_cal/spitzer/michaela/r40678144,12 21 59.8466340803 -41 03 33.263086735
/data1/phot_cal/spitzer/michaela/r40678400,15 36 04.1767261720 +52 04 11.315467204
/data1/phot_cal/spitzer/michaela/r40678656,09 17 53.45577 +28 33 37.8633
/data1/phot_cal/spitzer/michaela/r40678912,11 15 11.90015 +73 28 30.7396
/data1/phot_cal/spitzer/michaela/r40679168,23 08 51.5333737312 -25 49 50.199002822
/data1/phot_cal/spitzer/michaela/r40679424,22 08 42.6438955365 -33 07 32.498239929
/data1/phot_cal/spitzer/michaela/r40679680,19 12 05.02501 +49 51 20.7003
/data1/phot_cal/spitzer/michaela/r40679936,12 31 00.5604328922 +24 34 01.806209568
/data1/phot_cal/spitzer/michaela/r40680192,20 11 11.9384853308 -36 06 04.353559455
/data1/phot_cal/spitzer/michaela/r40680448,06 56 28.1194303021 +40 04 27.584596314
/data1/phot_cal/spitzer/michaela/r40680704,10 01 00.6567799273 +31 55 25.216848499
/data1/phot_cal/spitzer/michaela/r40680960,06 06 09.3815420998 -66 02 22.630442068
/data1/phot_cal/spitzer/michaela/r40681216,12 21 54.0740268118 +42 08 01.994833374
/data1/phot_cal/spitzer/michaela/r40681472,07 36 35.8805872083 -67 36 48.012060623
/data1/phot_cal/spitzer/michaela/r40681728,15 35 56.5663822486 +39 49 52.027180176
/data1/phot_cal/spitzer/michaela/r40681984,14 18 13.8951765209 -81 00 27.927600462
/data1/phot_cal/spitzer/michaela/r40682240,08 55 07.6219262945 +01 32 47.416477421
/data1/phot_cal/spitzer/michaela/r40682496,05 22 37.49127 +02 36 11.4868
/data1/phot_cal/spitzer/michaela/r40682752,21 59 32.0932353065 -60 55 58.700565444
/data1/phot_cal/spitzer/michaela/r40683008,09 22 25.9436108516 +40 12 03.806653234
/data1/phot_cal/spitzer/michaela/r40683264,12 48 47.0482457374 +24 50 24.820252955
/data1/phot_cal/spitzer/michaela/r40683520,04 14 09.68394 -46 07 56.7806
/data1/phot_cal/spitzer/michaela/r40683776,05 02 28.42030 -21 15 23.9203
/data1/phot_cal/spitzer/michaela/r40684032,19 54 17.7452778997 -23 56 27.862976419
/data1/phot_cal/spitzer/michaela/r40684288,03 27 52.40603 -19 48 16.1409
/data1/phot_cal/spitzer/michaela/r40684544,22 12 43.8682146700 -04 43 14.442580420
/data1/phot_cal/spitzer/michaela/r40684800,00 17 30.4963031798 -59 57 04.369286083
/data1/phot_cal/spitzer/michaela/r40685056,19 21 29.7277723051 -34 59 00.356331012
/data1/phot_cal/spitzer/michaela/r40685312,09 51 07.0520306762 -43 30 10.021950881
/data1/phot_cal/spitzer/michaela/r40685568,06 58 26.0479031668 -12 59 30.682039061
/data1/phot_cal/spitzer/michaela/r40685824,00 44 39.2675256910 -65 38 58.282490370
/data1/phot_cal/spitzer/michaela/r40686080,19 43 25.3357700817 +10 05 22.243718639
/data1/phot_cal/spitzer/michaela/r40686336,22 02 10.2751729794 +01 24 00.830153206
/data1/phot_cal/spitzer/michaela/r40686592,13 35 11.4462203053 +22 29 59.304035796
/data1/phot_cal/spitzer/michaela/r40686848,18 09 37.4162810870 +38 27 27.995921559
/data1/phot_cal/spitzer/michaela/r40687104,16 19 31.5448820195 -30 54 06.691854773
/data1/phot_cal/spitzer/michaela/r40687360,04 08 36.6168168411 +38 02 23.055834828
/data1/phot_cal/spitzer/michaela/r40687616,01 12 46.1311843282 -25 14 08.084898384
/data1/phot_cal/spitzer/michaela/r40687872,11 14 48.17139 -23 06 17.7241
/data1/phot_cal/spitzer/michaela/r40688128,15 14 38.3392641428 +67 20 48.194332500
/data1/phot_cal/spitzer/michaela/r40688384,15 22 40.8674376506 -44 41 22.618765290
/data1/phot_cal/spitzer/michaela/r40688640,23 35 40.05188 -27 29 25.7497
/data1/phot_cal/spitzer/michaela/r40688896,10 44 14.5474395630 +19 45 31.798815208
/data1/phot_cal/spitzer/michaela/r40689152,00 45 28.1544088094 -51 37 33.937764783
/data1/phot_cal/spitzer/michaela/r40689408,20 37 52.2291323290 -25 06 33.180779917
/data1/phot_cal/spitzer/michaela/r40689664,16 14 40.85557 +33 51 30.9497
/data1/phot_cal/spitzer/michaela/r40689920,21 28 13.9468321183 -11 34 05.839048582
/data1/phot_cal/spitzer/michaela/r40690176,23 21 44.4512818585 +45 10 33.790519155
/data1/phot_cal/spitzer/michaela/r40690432,05 38 37.8673364309 -16 55 09.437720566
/data1/phot_cal/spitzer/michaela/r40690688,17 58 54.6859190204 +67 47 36.921909563
/data1/phot_cal/spitzer/michaela/r40690944,22 16 31.7886748518 +68 20 23.254328193
/data1/phot_cal/spitzer/michaela/r40691200,13 43 52.9553127186 -52 05 58.718764315
/data1/phot_cal/spitzer/michaela/r40691456,17 43 48.4089193281 -13 30 31.315519630
/data1/phot_cal/spitzer/michaela/r40691712,10 43 01.8814307343 +26 19 32.030256159
/data1/phot_cal/spitzer/michaela/r40691968,00 05 17.6887259610 -67 49 57.325632218
/data1/phot_cal/spitzer/michaela/r40692224,15 22 36.6949797828 -10 39 40.054036979
/data1/phot_cal/spitzer/michaela/r40692480,17 39 16.9314565244 +03 33 18.925445849
/data1/phot_cal/spitzer/michaela/r40692736,08 24 45.4014810052 +17 10 54.309138141
/data1/phot_cal/spitzer/michaela/r40692992,01 26 43.1199557157 +43 41 30.752657182
/data1/phot_cal/spitzer/michaela/r40693248,14 03 01.72256 -31 41 02.5287
/data1/phot_cal/spitzer/michaela/r40693504,17 05 22.6906587508 +12 44 26.981639397
/data1/phot_cal/spitzer/michaela/r40693760,07 25 57.2173840382 -02 14 54.482582994
/data1/phot_cal/spitzer/michaela/r40694016,17 05 03.3947074782 -05 03 59.437237339
/data1/phot_cal/spitzer/michaela/r40694272,01 12 30.6367741360 -16 59 56.361313690
/data1/phot_cal/spitzer/michaela/r40694528,11 14 33.1613362847 +25 42 37.391912066
/data1/phot_cal/spitzer/michaela/r40694784,17 17 25.5047544575 -66 57 03.732827572
/data1/phot_cal/spitzer/michaela/r40695040,07 08 04.2387279282 +29 50 04.184877421
/data1/phot_cal/spitzer/michaela/r40695296,19 19 38.9988332720 +37 19 49.945432256
/data1/phot_cal/spitzer/michaela/r40695552,03 45 24.13254 -27 51 44.9304
/data1/phot_cal/spitzer/michaela/r40695808,22 54 54.7795271631 -22 22 08.234973436
/data1/phot_cal/spitzer/michaela/r40696064,19 28 15.39646 +12 32 09.2418
/data1/phot_cal/spitzer/michaela/r40696320,13 51 20.3417568044 -24 23 25.843045584
/data1/phot_cal/spitzer/michaela/r40696576,04 13 33.0999980554 +07 42 57.954420650
/data1/phot_cal/spitzer/michaela/r40696832,13 12 03.18502 -37 48 10.8901
/data1/phot_cal/spitzer/michaela/r40697088,14 13 57.0783635655 +30 13 01.874274723
/data1/phot_cal/spitzer/michaela/r40697344,00 45 45.5929656213 -47 33 07.146506536
/data1/phot_cal/spitzer/michaela/r40697600,14 08 27.1622887824 -74 51 01.032345398
/data1/phot_cal/spitzer/michaela/r40697856,21 04 43.0634661812 -77 01 25.573493058
/data1/phot_cal/spitzer/michaela/r40698112,17 30 22.7281969656 +05 32 54.663804222
/data1/phot_cal/spitzer/michaela/r40698368,21 52 10.41792 +05 37 35.8596
/data1/phot_cal/spitzer/michaela/r40698624,01 12 19.1498679625 +12 16 54.555291848
/data1/phot_cal/spitzer/michaela/r40698880,22 10 11.9886121211 +06 11 52.517717538
/data1/phot_cal/spitzer/michaela/r40699136,02 39 33.7974128402 -11 52 19.551632148
/data1/phot_cal/spitzer/michaela/r40699392,23 42 10.6432579979 -02 34 36.195196426
/data1/phot_cal/spitzer/michaela/r40699648,05 26 14.7381497081 -32 30 17.136914044
/data1/phot_cal/spitzer/michaela/r40699904,23 39 51.3061793878 -32 44 36.265462941
/data1/phot_cal/spitzer/michaela/r40700160,04 59 34.8341800543 +01 47 00.672080375
/data1/phot_cal/spitzer/michaela/r40700416,17 30 16.4280421710 +47 24 07.900562192
/data1/phot_cal/spitzer/michaela/r40700672,08 11 38.6527383055 +32 27 25.780504406
/data1/phot_cal/spitzer/michaela/r40700928,12 55 28.5500146686 +65 26 18.507881543
/data1/phot_cal/spitzer/michaela/r40701184,15 35 20.0442724222 +60 05 13.169417086
/data1/phot_cal/spitzer/michaela/r40701440,21 36 41.2433842290 -50 50 43.388402064
/data1/phot_cal/spitzer/michaela/r40701696,05 38 11.8606838185 +51 26 44.682980080
/data1/phot_cal/spitzer/michaela/r40701952,17 56 24.2936719152 -65 43 18.256344833
/data1/phot_cal/spitzer/michaela/r40702208,02 43 18.03910 +03 14 08.9390
/data1/phot_cal/spitzer/michaela/r40702464,13 52 00.0054988027 +49 57 03.275162601
/data1/phot_cal/spitzer/michaela/r40702720,03 54 33.9613158797 -52 41 25.535345010
/data1/phot_cal/spitzer/michaela/r40702976,16 05 40.4745100834 -20 27 00.102383135
/data1/phot_cal/spitzer/michaela/r40703232,05 30 14.0042368143 -42 41 50.378584096
/data1/phot_cal/spitzer/michaela/r40703488,18 33 55.7719224141 +51 43 08.903033617
/data1/phot_cal/spitzer/michaela/r40703744,10 35 38.8679608541 -18 34 08.142669937
/data1/phot_cal/spitzer/michaela/r40704000,10 46 36.9018961045 -24 35 07.734362176
/data1/phot_cal/spitzer/michaela/r40704256,05 54 50.0918332405 -52 38 07.732556450
/data1/phot_cal/spitzer/michaela/r40704512,09 48 35.3713005275 +46 01 15.633773390
/data1/phot_cal/spitzer/michaela/r40704768,15 23 12.231 +30 17 17.56
/data1/phot_cal/spitzer/michaela/r40705024,12 56 01.6542825055 +38 19 06.090137145
/data1/phot_cal/spitzer/michaela/r40705280,04 46 01.7399683665 +11 42 20.120763822
/data1/phot_cal/spitzer/michaela/r40705536,21 20 59.8211404023 -52 28 40.186986149
/data1/phot_cal/spitzer/michaela/r40705792,09 32 25.5684079124 -11 11 04.687410738
/data1/phot_cal/spitzer/michaela/r40706048,18 50 21.1629227012 -26 55 25.085292565
/data1/phot_cal/spitzer/michaela/r40706304,23 12 33.0045977421 +49 24 22.329912141
/data1/phot_cal/spitzer/michaela/r40706560,04 06 34.8414407294 -20 51 11.225911422
/data1/phot_cal/spitzer/michaela/r40706816,20 46 05.7324407278 -25 16 15.230765908
/data1/phot_cal/spitzer/michaela/r40707072,17 43 15.6719436218 +21 36 33.482802745
/data1/phot_cal/spitzer/michaela/r40707328,10 04 37.6589406009 -11 43 46.916423678
/data1/phot_cal/spitzer/michaela/r40707584,10 19 05.07255 -64 40 34.5275
/data1/phot_cal/spitzer/michaela/r40707840,12 11 27.7695856315 +53 25 17.608566276
/data1/phot_cal/spitzer/michaela/r40708096,11 39 00.4422407061 -24 43 15.936263622
/data1/phot_cal/spitzer/michaela/r40708352,09 50 30.0821274083 +04 20 37.136042875
/data1/phot_cal/spitzer/michaela/r40708608,10 36 32.3819362122 -12 13 48.440040258
/data1/phot_cal/spitzer/michaela/r40708864,02 44 21.3730232185 +10 57 41.083454127
/data1/phot_cal/spitzer/michaela/r40709120,10 19 36.2808024653 +19 52 12.014037746
/data1/phot_cal/spitzer/michaela/r40709376,12 15 27.0547989187 -31 05 38.479747208
/data1/phot_cal/spitzer/michaela/r40709632,16 24 01.2905970257 -39 11 34.734611237
/data1/phot_cal/spitzer/michaela/r40709888,15 22 04.1001201213 -04 46 38.829184136
/data1/phot_cal/spitzer/michaela/r40710144,20 07 58.8588236735 +77 49 27.973918496
/data1/phot_cal/spitzer/michaela/r40710400,15 08 50.6128505350 -45 16 47.500979673
/data1/phot_cal/spitzer/michaela/r40710656,13 34 21.5021787579 +04 40 02.639327373
/data1/phot_cal/spitzer/michaela/r40710912,08 32 33.3576176696 -15 01 48.616630586
/data1/phot_cal/spitzer/michaela/r40711168,05 54 30.15615 -19 42 15.6542
/data1/phot_cal/spitzer/michaela/r40711424,00 29 51.8968345247 -14 51 50.793554161
/data1/phot_cal/spitzer/michaela/r40711680,22 15 54.1386249535 +54 40 22.403736974
/data1/phot_cal/spitzer/michaela/r40711936,02 18 58.5046943868 -25 56 44.473476858
/data1/phot_cal/spitzer/michaela/r40712192,12 59 01.5631121408 -09 50 02.648158707
/data1/phot_cal/spitzer/michaela/r40712448,08 52 35.8113282132 +28 19 50.956901366
