,AORKEY,Original Flux (mJy),2_2_6 Flux (mJy),Systematics Flux (mJy),bcd1 Flux (mJy),bcd32 Flux (mJy),bcd64 Flux (mJy),5_5_10 Flux (mJy),Different Sky Subtraction Flux (mJy),"r5, medBCD Flux (mJy)",Original Spread (%),2_2_6 Spread (%),Systematics Spread (%),bcd1 Spread (%),bcd32 Spread (%),bcd64 Spread (%),5_5_10 Spread (%),Different Sky Subtraction Spread (%),"r5, medBCD Spread (%)"
678,40690688,1054.82014423,791.911337971,1096.94546007,1099.39483072,1151.54157686,1004.88114955,852.981591157,1011.44031727,862.176577581,2.86389908696,2.2545670617,3.08134222966,8.77651908749,4.58503160999,5.76052159198,0.787398915377,1.37849236138,1.46556981194
679,40691200,3154.26152223,2907.10623604,3270.73727446,3138.20736089,3139.35870924,3158.01420861,3007.00637699,3090.98623549,2987.15199731,1.84318147557,1.17146105705,1.31175191334,2.57221085627,4.6993779327,3.14831631407,1.30529140216,1.93231129933,1.24160771901
680,40691456,2160.49732579,1938.77069212,2253.60295436,2148.85927822,2170.81708696,2179.98309107,2016.5121879,2120.4064358,2049.88570051,3.02341725944,1.27606670033,3.46374561137,4.04126079474,2.35553231804,5.87542952903,1.3642261047,2.42601200855,0.483909989704
681,40691712,2867.39885334,2630.41030966,2980.65266066,2903.13045843,2862.29432882,2916.99960224,2716.15170577,2772.99533549,2715.58557089,1.97601517001,0.698045278549,1.70518902718,2.18696208917,3.27808561479,2.80607694085,0.838095334741,1.02480881149,0.818656440029
682,40692736,1442.48654422,1266.17101215,1493.17895786,1495.67572164,1405.93241336,1394.10705827,1318.22140531,1383.77324793,1342.55073108,3.19170531916,1.3872045431,3.53946017538,5.14232683039,5.63360728852,4.57614845839,1.32073953648,2.24225699429,1.764360838
683,40692992,1415.58522768,1107.38002705,1469.3204404,1383.42792902,1496.01911921,1362.79795147,1181.87814805,1359.54416901,1197.9302837,5.27268768247,0.997926930813,5.07084254299,4.34832088827,8.89703553815,7.39578543322,1.56820996259,4.35825100573,1.71854616032
684,40693248,3112.6915131,2494.29714776,3225.23380853,3119.52904997,3110.47908832,3101.09387467,2882.69737564,3029.21980717,2864.17961428,3.68209337594,4.59950432193,3.62656363963,4.18524144091,5.41435940471,5.01693779134,3.41893636301,4.65826175492,2.46579151891
685,40693504,4343.2892684,4021.9989726,4500.85333711,4302.48330247,4385.57803266,4410.83375258,4154.40510563,4283.96135396,4114.17957235,1.66694761121,1.47767641175,1.87799075643,1.67824956019,2.42049832816,1.79196119829,1.35221593036,1.61115408177,1.32940516398
686,40693760,1784.14374971,1515.85977254,1850.8190231,1790.50390296,1732.9152911,1719.26365998,1592.97474544,1748.49743491,1606.06055479,1.51215915546,1.48979787704,1.10988631605,4.8253098632,3.52733900178,5.35988418711,0.823418600507,1.82178408707,2.38130038478
687,40694528,1565.91078134,1423.5663166,1625.89920626,1527.12893713,1566.0305078,1609.58699431,1474.14170938,1507.83822623,1478.41365879,1.90819143039,1.43258508168,1.73735789722,6.40318628486,3.30685876023,3.05047885038,0.965806751053,2.47309151435,1.1260314362
688,40694784,4249.36759935,3817.63683236,1625.89920626,4320.81112453,4268.50532383,4291.16858155,3999.98524845,4170.56084147,3870.18751186,1.61323806364,1.28485137012,1.73735789722,2.23735993539,4.28022415478,1.09523223559,1.04884006903,0.819289451193,0.0
689,40695040,1221.05806406,1051.88865298,1625.89920626,1246.44093152,1252.14371209,1249.47248586,1089.99553704,1162.69117811,1086.9381655,3.26817173927,0.599566655332,1.73735789722,4.21394047912,3.27508658537,9.29172927308,0.901725947869,0.786740569691,1.25641797251
690,40695296,3704.32120621,3291.99460982,1625.89920626,nan,nan,nan,3626.58875869,3650.67044562,nan,0.0,0.0,1.73735789722,nan,nan,nan,0.0,0.0,nan
691,40696064,983.627120338,823.420067003,1017.12158968,973.154710611,976.929811896,982.087574323,885.491216101,934.035017194,887.683407937,2.58739177862,2.4301085326,3.02786556678,8.29751413104,3.31588601911,5.79776068943,2.10829486767,3.68074447634,2.77730661597
692,40696576,5240.27715985,4897.47982686,5449.11543989,5336.052579,5210.36703962,5257.87713231,5055.9808263,5164.13252672,5027.2257064,0.480030129269,1.97798745317,0.438190072894,3.98346986605,1.57440467379,1.03753086566,1.09390406332,0.790643853855,0.434662692089
693,40697344,5334.10661336,5104.8150505,5449.11543989,5430.48319059,5286.64101222,5317.69775786,5299.6011957,5251.8227723,nan,0.0,0.0,0.438190072894,0.0,0.0,0.0,0.0,0.0,nan
694,40698368,457.223934265,378.674131865,5449.11543989,462.185972219,460.271896375,433.204172316,399.701050661,426.280553689,398.849526566,2.47517457395,0.489910566085,0.438190072894,4.17251710577,3.07145117357,1.96426484349,0.841558606608,0.0271054206758,1.21536355238
695,40698624,1680.25855893,1480.51002977,1749.29069084,1625.75857268,1699.93767179,1683.10948991,1547.30651399,1621.49851978,1538.75649088,2.56211284149,2.24992820994,2.88066257756,4.37674303006,3.42992759889,3.93265396789,1.26328985132,1.3252494138,1.24918193697
696,40698880,14021.3045817,13342.5582883,1749.29069084,13545.9842702,13919.6669263,13955.8168697,13725.4825818,13876.5278831,13611.4091927,1.71381795508,2.67075356767,2.88066257756,2.30588363042,0.238666109179,0.564356074541,2.00847858806,1.87580263414,0.0
697,40699136,9407.97105551,8817.57747887,1749.29069084,9291.0759599,9400.98818854,9527.01668571,9158.94293454,9265.75195914,9191.10593995,1.32547276619,1.6544256545,2.88066257756,1.48744146836,1.62375598342,1.93793326374,1.26101285077,0.852251295508,1.14479017586
698,40700160,1178.93742842,977.006243469,1225.55776727,1151.85992003,1213.85100717,1234.0618087,1026.96318054,1146.30388021,1043.81004023,2.81716783418,1.64276312548,3.81163134687,4.46657673051,4.39934343618,3.31669469146,0.918645779652,2.07798145961,3.51347366641
699,40700416,2101.22817151,1921.06583943,2177.23953962,2149.94737261,2166.52989876,2134.32532684,1989.2273575,2056.62397209,2002.49411653,1.24351516176,1.12633287648,1.1424940553,3.70126700442,1.43572843929,2.05144968984,0.829685441785,1.47250817118,1.74182326308
700,40700928,4795.87547276,4407.78706803,2177.23953962,4847.76201966,4763.76603253,4863.76277014,4582.57031129,4715.01608038,4412.42494203,2.90721188834,3.08467865027,1.1424940553,2.19468838723,1.66714773295,1.78794578708,2.79627449565,3.07567269478,1.6098112969
701,40702208,15004.6294329,13048.7485898,2177.23953962,14924.087945,15015.3106975,14837.0807029,14647.3319793,14891.9156219,14727.4613142,1.6705681023,2.8968978374,1.1424940553,1.25828971933,1.58427201824,2.78078039513,2.05444002676,1.67023849751,0.274333126171
702,40702720,1310.87430158,1099.97986608,1365.86312762,1314.38816915,1335.86794413,1375.43856917,1151.77492245,1265.52757809,1159.55474033,4.57870532158,1.3077738177,4.78740677774,8.206773551,4.16997898693,2.97186139274,1.67431895039,3.72352955115,1.36052886021
703,40703232,1009.23060144,897.323292135,1048.95089934,1018.71308014,1006.77109312,983.06762717,935.898306093,969.237264074,944.70792434,3.46853581395,0.986806065276,4.17037733532,3.49634878338,2.27030250388,5.52452912661,0.911899002503,1.97761169363,1.63854576138
704,40703744,1223.31899425,1102.89802106,1269.31972372,1190.25842758,1295.7681439,1240.51396796,1134.32224253,1149.7689861,1138.31844686,3.5656339291,1.65452266678,4.15178308331,3.52243036173,7.53563223561,3.46087295083,0.797085619778,1.01036374028,0.959213426635
705,40704000,873.583315831,753.725091639,908.047575091,850.565560225,895.253686351,853.841937021,777.837090186,798.932391173,787.184037527,4.69527230351,1.32709033867,5.31873684023,12.6292278214,11.9040234599,8.48722339162,0.971340712492,3.40315394246,2.55634105282
706,40705024,13672.2615477,14017.1115305,14183.593367,13850.4106566,13664.4156595,13074.1311639,14376.7365145,13372.7829158,14166.8148109,3.52931748915,1.01360063825,3.3782375289,3.35406486356,5.97379510598,1.5880782289,0.904957097354,4.04851536576,1.58232447597
707,40705280,3132.15456343,2828.93414403,3258.93707018,3134.89946706,3119.37358389,3142.55433364,2949.79182015,3080.21655953,2962.77750078,0.965968857714,1.03212751778,1.12524951857,1.89601113074,3.09281284371,0.975515257931,1.21172358583,1.40050459992,1.88588951678
708,40705536,801.245987747,707.129233214,831.811559796,807.652153512,791.076869959,798.177627827,735.326790556,770.17433965,741.909665934,2.00749196747,0.886045613848,2.55245421196,2.7528636111,2.07745304796,1.68236342125,0.763271192631,0.770280792708,1.84705123627
709,40705792,2104.35478276,1906.19132769,831.811559796,2046.44090931,2205.02413912,2068.10231746,1971.17774933,2051.69411418,1968.06959551,1.88828191922,2.4702451441,2.55245421196,5.77635230856,2.38924021086,3.34595892508,1.83107880182,1.47011496684,1.89661612226
710,40706048,1276.42241441,1011.73583589,831.811559796,1240.58307081,1253.98241138,1267.25240334,1084.23718675,1189.45146525,1080.17351705,0.0,0.0,2.55245421196,0.0,0.0,0.0,0.0,0.0,0.0
711,40706304,9095.18988632,8479.0643294,831.811559796,9220.71296457,9063.08351665,8974.40054094,8856.94717221,9014.49991548,8785.86229924,1.74981672445,0.474147043749,2.55245421196,1.39722586719,3.20109651794,5.65992595824,1.15602794614,1.94130506489,0.0
712,40706816,16276.9858931,15414.8664047,831.811559796,16407.2900297,15930.6975119,16224.9742007,15990.8914119,16126.4221836,16189.9818596,0.907627804304,0.661342152123,2.55245421196,1.70111017895,3.87815078324,1.36326577816,0.715805697541,0.866356131547,0.960803091891
713,40707328,1258.85485962,1130.7842659,1305.04241059,1248.18858728,1295.61607144,1257.13045151,1157.97078824,1199.0830241,1148.90767045,4.74984096858,1.82567252912,4.82730691684,7.24909279538,3.52984729042,6.42086777679,1.75952263701,2.58824111283,2.30569450686
714,40707584,1903.72979272,1428.02211395,1971.20831832,1835.08779941,1980.09171112,1853.60113103,1718.52826339,1834.74659889,1746.88922356,5.28518118248,4.19768000089,4.77206460388,6.14708077526,4.27067694138,6.05951585318,3.34025523938,3.84516674992,2.6859413552
715,40707840,1624.73736669,1403.11754676,1691.49846399,1595.59546505,1554.15339271,1601.10662948,1411.81505216,1251.85182393,1410.46280996,5.1200806218,2.72798064935,4.95588053632,7.38575762102,6.57692071271,8.36321385455,1.48694845271,4.63220508693,1.45297152189
716,40708352,2730.17585482,2532.59377389,2834.07229288,2627.28962376,2681.00299471,2735.1427971,2601.81870214,2630.90653866,2635.72750775,1.76672715713,0.857673456578,1.69305311836,3.85009874326,2.13527673372,4.05379726718,0.391507450961,0.727984563094,1.81931158717
717,40708864,555.040771743,440.939080099,575.943867618,573.846412721,547.170549636,550.643743874,469.290128352,522.983598888,468.735879894,2.96140536435,0.52195536367,3.50565231169,3.3544247724,2.88065359268,3.95433639454,1.81639777606,3.96140477492,0.38820822405
718,40709632,8187.12219525,7682.06024743,8462.58221965,8221.95959286,8201.36503197,7918.90960993,7938.0128715,8106.62067364,7740.47391122,0.743403751053,0.668259981976,1.13243407974,1.55078582246,1.01744153396,0.907065868218,0.273891598832,0.657604334729,3.86028214284
719,40710144,1567.55076095,1330.82218796,1627.26163456,1577.29433932,1569.86612104,1513.94395253,1402.89629076,1537.9173453,1399.38571784,1.46300550577,1.69890110469,1.59115358815,3.85933030003,4.62450765788,3.20147214634,0.711137518686,1.47246926159,0.502076162154
720,40710400,4316.68992261,3982.10153998,4477.40902483,4281.45719746,4385.06501532,4345.00110205,4123.70391332,4243.09214208,4123.69817396,1.23133675423,1.35879357466,0.699256394788,5.81503807218,1.2875344041,0.967570671406,0.852297584029,1.34316901524,0.856495046985
721,40710912,1644.03302927,1478.53416751,1709.15036466,1635.95173715,1627.11155672,1627.59072973,1541.76915516,1595.58602867,1542.21514934,2.61183756959,1.8923157218,2.73460990897,4.3491966207,3.02814561548,5.75931581804,1.42531157589,1.54020882897,2.11251047087
722,40711168,1887.44931322,1378.74191963,1955.50200955,1882.58103484,1885.13511313,1930.37295613,1297.5722656,1802.50197364,1301.90444357,3.19057449873,1.31159607235,2.84282499618,5.22378853812,2.1195166745,5.36445710155,1.42316920505,1.54174119672,1.49097430355
723,40711424,2454.09266211,2278.01231269,2547.80408669,2430.27315561,2398.97185831,2494.99248937,2343.78629321,2358.00116636,2381.57720815,2.13099413201,1.6691976322,2.23551813733,3.06313565873,7.87904786411,4.48562381651,1.52361461522,0.809653797664,0.134273504628
724,40711680,1804.75449167,1636.99031629,1874.47791425,1801.97072582,1858.95369776,1755.40797979,1700.24921475,1756.85861095,1726.31185673,3.00039082058,1.3674346477,3.15170310478,8.32327271772,2.42521761319,4.19313512478,1.20269944715,1.55811253847,2.36421909265
725,40712704,1180.5488273,1080.25787254,1874.47791425,1175.5965019,1117.05292817,1154.63988217,1118.86580038,1130.15104402,1120.51346159,3.0881785437,2.26435128626,3.15170310478,7.68889779564,5.91628630377,7.08191885863,1.48739019078,1.90241156253,1.50322222401
726,40712960,3594.01566821,1704.40821777,3733.1028096,3597.11209193,3603.47772735,3580.43786125,1295.18394598,3517.25623668,1315.5235246,1.09862868368,1.11493862883,1.24991898483,2.27180037645,4.33969927369,0.9026228899,2.87468662712,0.51177455024,1.36446486793
727,40713216,897.443914184,769.837311873,931.189809174,894.728119396,870.467296491,973.837843548,806.469674817,855.02710805,813.746452005,3.48864313454,1.02574681905,3.84676984627,7.39974262927,15.4581857708,6.85609819687,1.4478040077,1.78506736141,1.28262182843
728,40713984,1434.21144058,1280.71036596,1492.77273813,1476.70684169,1479.35204696,1406.20583637,1321.31091563,1381.86061377,1324.65231555,1.70611033861,0.683864940065,2.18508277314,3.94345763505,4.2233349131,5.58025180632,1.18551921006,0.93779387824,1.8617419497
729,40714496,1490.70358014,1311.54466053,1547.75862298,1477.26509777,1424.48542464,1474.0063799,1366.14477685,1428.57883317,1380.10044755,3.64388844341,1.56499831015,4.32176996829,2.80638134085,6.0257524944,1.21140017996,1.02320146546,1.99087786476,2.3231546047
730,40714752,2754.80162983,2638.99995282,1547.75862298,2761.11465268,2870.31045398,2734.33782569,2737.28894006,2647.17281014,2747.33575784,2.53647890477,2.41032151252,4.32176996829,4.98056242631,2.19343076661,3.9406253965,2.3425650749,4.49410603429,2.15430052316
731,40715264,2869.52166445,2656.24232225,1547.75862298,2905.67400051,2754.36507344,2836.77615271,2740.39325369,2805.08554471,2711.5369196,2.89115250174,2.80421745773,4.32176996829,2.01274363244,1.20100278108,2.34353475289,3.16387817387,3.16320744738,0.535604126765
732,40715520,4593.92512819,4281.29420975,4779.67787036,4608.94281538,4571.06090344,4580.67780351,4414.08696111,4522.74892076,4522.57965815,1.75792108354,1.61451995457,1.88874305987,4.1097904112,3.17648730724,2.49835923362,1.5066879936,1.26560250564,0.0350564863535
733,40715776,1979.41904629,1826.16476089,2052.66275792,1999.42943406,1983.28284906,2012.33901058,1881.77713868,1905.23036787,1891.08250104,1.91169045332,1.11785524442,1.74180106233,5.00744083586,1.08455970748,3.86616816724,0.796444958358,0.319891954927,1.67082383306
734,40716032,2754.3269855,1937.72346164,2859.50109099,2716.9786864,2778.7063353,2715.46262877,2557.53154429,2687.97905857,2546.98727592,1.08306726046,2.47319751723,1.48604167647,2.91543382872,1.9307513506,3.08719822629,1.23950464909,1.75118700219,1.09136919996
735,40716800,2451.11021811,2098.59662621,2531.4252106,2464.05005861,2445.25916931,2431.33275129,2323.87284945,2391.62627331,2343.10148716,2.83786550261,2.54804678865,2.64301202712,4.95810652894,3.11486246798,3.55917210491,2.48227983425,1.8114608463,1.75067015622
736,40717056,1594.42324027,1384.43435517,1657.98038932,1517.8893929,1671.92546448,1564.04627026,1443.1595189,1522.12634025,1451.54233393,1.56088793997,0.279497295875,2.16855318532,6.13621627047,3.26231383726,8.29416149974,1.08550261804,0.802634527915,1.80897928717
737,40717312,367.581839017,322.869232986,381.668111622,378.494624493,370.094992727,366.499129532,328.972920311,329.38334568,330.929770561,2.77420437802,1.4717899003,3.53384427443,4.46229518605,4.52570786224,1.51619659724,0.796638238857,0.955032671875,1.13125122758
