AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
63335424,2017-08-04T12:29:35.272,YES,large,5,0.4,57969.5205471,646.0228656923541,9.599941331587544,1.4860064312582988,2
64025088,2017-08-18T10:24:27.648,YES,large,5,0.4,57983.4336533,645.4802339234284,7.598749187554808,1.1772241485021566,2
64590336,2017-09-01T01:24:11.197,YES,large,5,0.4,57997.0584629,645.8639723718189,7.791149819568095,1.2063143560952165,2
64633344,2017-09-16T15:17:15.110,YES,large,5,0.4,58012.6369804,643.9789674016129,8.370866105204472,1.2998663821242535,2
64671488,2017-09-28T16:21:33.949,YES,large,5,0.4,58024.6816429,647.7993863505694,9.589373140521035,1.4802998185199818,2
64693248,2017-10-13T09:21:39.168,YES,large,5,0.4,58039.3900367,646.1226839757686,7.09870460708884,1.0986620317071334,2
64718336,2017-10-29T06:46:45.705,YES,large,5,0.4,58055.2824734,646.8833728836711,6.933076417166095,1.0717660567251694,2
64861696,2017-11-11T08:46:32.172,YES,large,5,0.4,58068.3656501,645.9037707451915,8.189374021410911,1.2678938244876128,2
64893696,2017-12-14T20:07:41.700,NO,large,100,30.0,58101.8386771,143.68805814986936,5.376582548777272,3.74184369808199,2
64933376,2017-11-24T08:03:30.579,YES,large,5,0.4,58081.3357706,646.6711501337871,5.382441067834707,0.832330476892491,2
64955136,2017-12-09T21:25:30.045,YES,large,5,0.4,58096.8927088,647.0030148347288,7.276540362411161,1.1246532389450903,2
65038080,2017-12-23T08:47:17.566,YES,large,5,0.4,58110.3661755,645.7182701462726,5.2638771261222415,0.8151971795578636,2
65216256,2018-01-07T10:06:15.906,YES,large,5,0.4,58125.4210174,644.52003306212,7.5007902293766735,1.163779222461148,2
65233408,2018-01-20T13:25:29.288,YES,large,5,0.4,58138.5593668,648.4198589072398,5.3176321504261965,0.8200908836117117,2
65263104,2018-02-03T09:19:39.618,YES,large,5,0.4,58152.388653,644.7722473261874,7.876110772338989,1.2215337749105226,2
65282304,2018-02-18T00:22:34.782,YES,large,5,0.4,58167.0156803,646.6955040521584,5.580787012725192,0.8629698177513665,2
65445632,2018-03-03T10:36:13.374,YES,large,5,0.4,58180.4418215,647.4444796069835,7.032968579049366,1.0862658962384806,2
65463040,2018-03-17T09:59:35.548,YES,large,5,0.4,58194.4163837,644.7660946352211,7.225741602152768,1.1206764223917138,2
65483776,2018-04-02T08:00:10.224,YES,large,5,0.4,58210.3334517,648.1394071430317,4.97840215592579,0.7681066914092377,2
65503488,2018-04-14T07:20:34.668,YES,large,5,0.4,58222.3059568,647.7852751673423,6.595445513001329,1.0181530463620878,2
65593856,2018-04-28T09:22:06.597,YES,large,5,0.4,58236.3903541,644.3708941636772,8.625576209675124,1.338604255375342,2
65612800,2018-05-12T06:36:54.972,YES,large,5,0.4,58250.2756362,645.3527539324782,10.980375665461931,1.7014532902436148,2
65631488,2018-05-25T11:25:11.028,YES,large,5,0.4,58263.4758221,647.8061476161067,5.816742332390574,0.8979140370612237,2
65672960,2018-06-09T05:51:51.447,YES,large,5,0.4,58278.2443455,649.0076805660254,5.80044894565827,0.8937411866373396,2
65819136,2018-06-24T12:37:09.558,YES,large,5,0.4,58293.5258051,644.1134612631299,6.908203126094413,1.072513391126336,2
65844480,2018-07-07T07:33:21.229,YES,large,5,0.4,58306.314829,646.6892603513256,8.460650509310192,1.3083023065380412,2
66307584,2018-07-21T08:09:26.519,YES,large,5,0.4,58320.3398903,646.9572842622252,6.39078729948993,0.9878221414228039,2
66938624,2018-08-04T06:04:27.094,YES,large,5,0.4,58334.2530914,643.3588560421201,9.655653675902707,1.500819268316804,2
67165184,2018-08-17T11:28:32.351,YES,large,5,0.4,58347.4781522,641.8812889892371,9.381223301703175,1.461519982374884,2
